module,indicator,country,kobo_farmer_id,name_question,type,type_question,list_name,label_question,label_choice,name_choice,score_agroecology_module
agroecology,1_recycling,zimbabwe,276003238,_2_8_2_1,select_one 2_8_2_1,select_one,2_8_2_1,**Where do you source most of your manure and compost?**,"All manure and compost are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,276003242,_2_8_2_1,select_one 2_8_2_1,select_one,2_8_2_1,**Where do you source most of your manure and compost?**,Does not use manure,NA,NA
agroecology,1_recycling,zimbabwe,276009583,_2_8_2_1,select_one 2_8_2_1,select_one,2_8_2_1,**Where do you source most of your manure and compost?**,Does not use manure,NA,NA
agroecology,1_recycling,zimbabwe,276025610,_2_8_2_1,select_one 2_8_2_1,select_one,2_8_2_1,**Where do you source most of your manure and compost?**,Does not use manure,NA,NA
agroecology,1_recycling,zimbabwe,276025620,_2_8_2_1,select_one 2_8_2_1,select_one,2_8_2_1,**Where do you source most of your manure and compost?**,Does not use manure,NA,NA
agroecology,1_recycling,zimbabwe,276056134,_2_8_2_1,select_one 2_8_2_1,select_one,2_8_2_1,**Where do you source most of your manure and compost?**,"All manure and compost are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,276056555,_2_8_2_1,select_one 2_8_2_1,select_one,2_8_2_1,**Where do you source most of your manure and compost?**,"All manure and compost are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,276057148,_2_8_2_1,select_one 2_8_2_1,select_one,2_8_2_1,**Where do you source most of your manure and compost?**,Does not use manure,NA,NA
agroecology,1_recycling,zimbabwe,276058658,_2_8_2_1,select_one 2_8_2_1,select_one,2_8_2_1,**Where do you source most of your manure and compost?**,Does not use manure,NA,NA
agroecology,1_recycling,zimbabwe,276076636,_2_8_2_1,select_one 2_8_2_1,select_one,2_8_2_1,**Where do you source most of your manure and compost?**,Does not use manure,NA,NA
agroecology,1_recycling,zimbabwe,276076668,_2_8_2_1,select_one 2_8_2_1,select_one,2_8_2_1,**Where do you source most of your manure and compost?**,Does not use manure,NA,NA
agroecology,1_recycling,zimbabwe,276132361,_2_8_2_1,select_one 2_8_2_1,select_one,2_8_2_1,**Where do you source most of your manure and compost?**,Does not use manure,NA,NA
agroecology,1_recycling,zimbabwe,276181335,_2_8_2_1,select_one 2_8_2_1,select_one,2_8_2_1,**Where do you source most of your manure and compost?**,"All manure and compost are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,276184566,_2_8_2_1,select_one 2_8_2_1,select_one,2_8_2_1,**Where do you source most of your manure and compost?**,Does not use manure,NA,NA
agroecology,1_recycling,zimbabwe,276184637,_2_8_2_1,select_one 2_8_2_1,select_one,2_8_2_1,**Where do you source most of your manure and compost?**,Does not use manure,NA,NA
agroecology,1_recycling,zimbabwe,276206012,_2_8_2_1,select_one 2_8_2_1,select_one,2_8_2_1,**Where do you source most of your manure and compost?**,Does not use manure,NA,NA
agroecology,1_recycling,zimbabwe,276206041,_2_8_2_1,select_one 2_8_2_1,select_one,2_8_2_1,**Where do you source most of your manure and compost?**,Does not use manure,NA,NA
agroecology,1_recycling,zimbabwe,276218821,_2_8_2_1,select_one 2_8_2_1,select_one,2_8_2_1,**Where do you source most of your manure and compost?**,"All manure and compost are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,276218982,_2_8_2_1,select_one 2_8_2_1,select_one,2_8_2_1,**Where do you source most of your manure and compost?**,Does not use manure,NA,NA
agroecology,1_recycling,zimbabwe,276241357,_2_8_2_1,select_one 2_8_2_1,select_one,2_8_2_1,**Where do you source most of your manure and compost?**,Does not use manure,NA,NA
agroecology,1_recycling,zimbabwe,276241400,_2_8_2_1,select_one 2_8_2_1,select_one,2_8_2_1,**Where do you source most of your manure and compost?**,Does not use manure,NA,NA
agroecology,1_recycling,zimbabwe,276519012,_2_8_2_1,select_one 2_8_2_1,select_one,2_8_2_1,**Where do you source most of your manure and compost?**,Does not use manure,NA,NA
agroecology,1_recycling,zimbabwe,276524020,_2_8_2_1,select_one 2_8_2_1,select_one,2_8_2_1,**Where do you source most of your manure and compost?**,"All manure and compost are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,276771369,_2_8_2_1,select_one 2_8_2_1,select_one,2_8_2_1,**Where do you source most of your manure and compost?**,Does not use manure,NA,NA
agroecology,1_recycling,zimbabwe,276771508,_2_8_2_1,select_one 2_8_2_1,select_one,2_8_2_1,**Where do you source most of your manure and compost?**,Does not use manure,NA,NA
agroecology,1_recycling,zimbabwe,276771578,_2_8_2_1,select_one 2_8_2_1,select_one,2_8_2_1,**Where do you source most of your manure and compost?**,Does not use manure,NA,NA
agroecology,1_recycling,zimbabwe,276851467,_2_8_2_1,select_one 2_8_2_1,select_one,2_8_2_1,**Where do you source most of your manure and compost?**,Does not use manure,NA,NA
agroecology,1_recycling,zimbabwe,276851500,_2_8_2_1,select_one 2_8_2_1,select_one,2_8_2_1,**Where do you source most of your manure and compost?**,Does not use manure,NA,NA
agroecology,1_recycling,zimbabwe,276851554,_2_8_2_1,select_one 2_8_2_1,select_one,2_8_2_1,**Where do you source most of your manure and compost?**,Does not use manure,NA,NA
agroecology,1_recycling,zimbabwe,276851608,_2_8_2_1,select_one 2_8_2_1,select_one,2_8_2_1,**Where do you source most of your manure and compost?**,Does not use manure,NA,NA
agroecology,1_recycling,zimbabwe,276851610,_2_8_2_1,select_one 2_8_2_1,select_one,2_8_2_1,**Where do you source most of your manure and compost?**,Does not use manure,NA,NA
agroecology,1_recycling,zimbabwe,276851613,_2_8_2_1,select_one 2_8_2_1,select_one,2_8_2_1,**Where do you source most of your manure and compost?**,Does not use manure,NA,NA
agroecology,1_recycling,zimbabwe,278927456,_2_8_2_1,select_one 2_8_2_1,select_one,2_8_2_1,**Where do you source most of your manure and compost?**,"All manure and compost are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,272780329,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,Does not produce animals,NA,NA
agroecology,1_recycling,zimbabwe,272780344,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,Does not produce animals,NA,NA
agroecology,1_recycling,zimbabwe,272785748,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,272785806,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,Does not produce animals,NA,NA
agroecology,1_recycling,zimbabwe,272796405,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,272799312,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"75% of animal genetic resources are purchased from the market, the other 25% are self-produced or exchanged.",2,2
agroecology,1_recycling,zimbabwe,272799497,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,272814278,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,272814288,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,Does not produce animals,NA,NA
agroecology,1_recycling,zimbabwe,272951213,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,272951350,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,Does not produce animals,NA,NA
agroecology,1_recycling,zimbabwe,272978054,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,Does not produce animals,NA,NA
agroecology,1_recycling,zimbabwe,272979074,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,272999349,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,272999394,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,272999445,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,273000835,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,273075329,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,273075337,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources (e.g. chicks, young animals, semen) are purchased from the market.",1,1
agroecology,1_recycling,zimbabwe,273077132,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,273077277,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"25% of animal genetic resources are purchased from the market, the other 75% is self-produced or exchanged.",4,4
agroecology,1_recycling,zimbabwe,273098228,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,Does not produce animals,NA,NA
agroecology,1_recycling,zimbabwe,273098232,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,Does not produce animals,NA,NA
agroecology,1_recycling,zimbabwe,273128598,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,Does not produce animals,NA,NA
agroecology,1_recycling,zimbabwe,273129861,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,273145192,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"75% of animal genetic resources are purchased from the market, the other 25% are self-produced or exchanged.",2,2
agroecology,1_recycling,zimbabwe,273308473,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,273309012,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,273344326,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"25% of animal genetic resources are purchased from the market, the other 75% is self-produced or exchanged.",4,4
agroecology,1_recycling,zimbabwe,273368670,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,Does not produce animals,NA,NA
agroecology,1_recycling,zimbabwe,273368690,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,Does not produce animals,NA,NA
agroecology,1_recycling,zimbabwe,273386759,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,273386767,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,273386779,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,273387865,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,273395819,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,Does not produce animals,NA,NA
agroecology,1_recycling,zimbabwe,273395825,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,273437730,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,Does not produce animals,NA,NA
agroecology,1_recycling,zimbabwe,273438050,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,Does not produce animals,NA,NA
agroecology,1_recycling,zimbabwe,273554599,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,273581559,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,273581588,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,273676579,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,273676624,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,Does not produce animals,NA,NA
agroecology,1_recycling,zimbabwe,273676899,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,273677838,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,Does not produce animals,NA,NA
agroecology,1_recycling,zimbabwe,273694086,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,Does not produce animals,NA,NA
agroecology,1_recycling,zimbabwe,273694095,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,Does not produce animals,NA,NA
agroecology,1_recycling,zimbabwe,273701712,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,Does not produce animals,NA,NA
agroecology,1_recycling,zimbabwe,273701713,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,273732786,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,273732999,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,273781271,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,Does not produce animals,NA,NA
agroecology,1_recycling,zimbabwe,273782166,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,273785016,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,Does not produce animals,NA,NA
agroecology,1_recycling,zimbabwe,273785039,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,273785070,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,273785077,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,273785094,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,Does not produce animals,NA,NA
agroecology,1_recycling,zimbabwe,273785120,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,Does not produce animals,NA,NA
agroecology,1_recycling,zimbabwe,273785134,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,Does not produce animals,NA,NA
agroecology,1_recycling,zimbabwe,273954914,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,273955054,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,Does not produce animals,NA,NA
agroecology,1_recycling,zimbabwe,273955062,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,273955449,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,Does not produce animals,NA,NA
agroecology,1_recycling,zimbabwe,273955485,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,273955679,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,Does not produce animals,NA,NA
agroecology,1_recycling,zimbabwe,273955747,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,273957288,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,Does not produce animals,NA,NA
agroecology,1_recycling,zimbabwe,273957290,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,Does not produce animals,NA,NA
agroecology,1_recycling,zimbabwe,273957322,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,273962095,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,273962216,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,Does not produce animals,NA,NA
agroecology,1_recycling,zimbabwe,273964205,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,273973581,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,Does not produce animals,NA,NA
agroecology,1_recycling,zimbabwe,273973585,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,Does not produce animals,NA,NA
agroecology,1_recycling,zimbabwe,273980695,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,Does not produce animals,NA,NA
agroecology,1_recycling,zimbabwe,273981044,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,273981076,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,Does not produce animals,NA,NA
agroecology,1_recycling,zimbabwe,274044677,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,274044701,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,274044729,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,274044776,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,274044785,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,274090924,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,274119031,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,274119079,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,274119136,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,274119263,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,274163561,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,Does not produce animals,NA,NA
agroecology,1_recycling,zimbabwe,274165351,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,Does not produce animals,NA,NA
agroecology,1_recycling,zimbabwe,274169955,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,Does not produce animals,NA,NA
agroecology,1_recycling,zimbabwe,274169989,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,Does not produce animals,NA,NA
agroecology,1_recycling,zimbabwe,274179682,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,274186915,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,Does not produce animals,NA,NA
agroecology,1_recycling,zimbabwe,274186917,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,Does not produce animals,NA,NA
agroecology,1_recycling,zimbabwe,274240765,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,274263193,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,Does not produce animals,NA,NA
agroecology,1_recycling,zimbabwe,274272276,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,274273122,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,Does not produce animals,NA,NA
agroecology,1_recycling,zimbabwe,274287150,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"25% of animal genetic resources are purchased from the market, the other 75% is self-produced or exchanged.",4,4
agroecology,1_recycling,zimbabwe,274573109,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,Does not produce animals,NA,NA
agroecology,1_recycling,zimbabwe,274573130,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,274575514,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,274575712,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,274576250,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,274576259,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,274576491,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,274594830,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,274594938,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,274617124,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,Does not produce animals,NA,NA
agroecology,1_recycling,zimbabwe,274617146,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
