"kobo_farmer_id","country","sheet_id","index","name_question","name_choice","module","theme","indicator","label_choice","label_question","type","type_question","list_name","name_question_recla","parent_table_name","parent_index","score_agroecology_module","label_score_agroecology_module"
276519012,"zimbabwe","Final HOLPA_Zimbabwe_Household",191,"_2_8_3_1","5","agroecology","1_recycling","1_recycling","All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.","Where do you source most of your livestock?","select_one 2_8_3_1","select_one","2_8_3_1","_2_8_3_1",NA,NA,"5","All animal genetic resources are self-produced, exchanged with other farmers or managed collectively."
276524020,"zimbabwe","Final HOLPA_Zimbabwe_Household",192,"_2_8_3_1","5","agroecology","1_recycling","1_recycling","All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.","Where do you source most of your livestock?","select_one 2_8_3_1","select_one","2_8_3_1","_2_8_3_1",NA,NA,"5","All animal genetic resources are self-produced, exchanged with other farmers or managed collectively."
276771369,"zimbabwe","Final HOLPA_Zimbabwe_Household",193,"_2_8_3_1","5","agroecology","1_recycling","1_recycling","All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.","Where do you source most of your livestock?","select_one 2_8_3_1","select_one","2_8_3_1","_2_8_3_1",NA,NA,"5","All animal genetic resources are self-produced, exchanged with other farmers or managed collectively."
276771508,"zimbabwe","Final HOLPA_Zimbabwe_Household",194,"_2_8_3_1","5","agroecology","1_recycling","1_recycling","All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.","Where do you source most of your livestock?","select_one 2_8_3_1","select_one","2_8_3_1","_2_8_3_1",NA,NA,"5","All animal genetic resources are self-produced, exchanged with other farmers or managed collectively."
276851500,"zimbabwe","Final HOLPA_Zimbabwe_Household",197,"_2_8_3_1","3","agroecology","1_recycling","1_recycling","50% of the breeding are purchased from the market, the other 50% is self-produced or exchanged with neighbouring farms.","Where do you source most of your livestock?","select_one 2_8_3_1","select_one","2_8_3_1","_2_8_3_1",NA,NA,"3","50% of the breeding are purchased from the market, the other 50% is self-produced or exchanged with neighbouring farms."
276851554,"zimbabwe","Final HOLPA_Zimbabwe_Household",198,"_2_8_3_1","5","agroecology","1_recycling","1_recycling","All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.","Where do you source most of your livestock?","select_one 2_8_3_1","select_one","2_8_3_1","_2_8_3_1",NA,NA,"5","All animal genetic resources are self-produced, exchanged with other farmers or managed collectively."
276851608,"zimbabwe","Final HOLPA_Zimbabwe_Household",199,"_2_8_3_1","5","agroecology","1_recycling","1_recycling","All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.","Where do you source most of your livestock?","select_one 2_8_3_1","select_one","2_8_3_1","_2_8_3_1",NA,NA,"5","All animal genetic resources are self-produced, exchanged with other farmers or managed collectively."
278927456,"zimbabwe","Final HOLPA_Zimbabwe_Household",202,"_2_8_3_1","5","agroecology","1_recycling","1_recycling","All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.","Where do you source most of your livestock?","select_one 2_8_3_1","select_one","2_8_3_1","_2_8_3_1",NA,NA,"5","All animal genetic resources are self-produced, exchanged with other farmers or managed collectively."
272780329,"zimbabwe","Final HOLPA_Zimbabwe_Household",1,"_2_8_4_5","4","agroecology","1_recycling","1_recycling","25% of energy is purchased from the market, the other 75% is self-produced or exchanged.","Where do you source most of your energy?","select_one 2_8_4_5","select_one","2_8_4_5","_2_8_4_5",NA,NA,"4","25% of energy is purchased from the market, the other 75% is self-produced or exchanged."
272780344,"zimbabwe","Final HOLPA_Zimbabwe_Household",2,"_2_8_4_5","5","agroecology","1_recycling","1_recycling","All energy is self-produced, exchanged with other farmers or managed collectively.","Where do you source most of your energy?","select_one 2_8_4_5","select_one","2_8_4_5","_2_8_4_5",NA,NA,"5","All energy is self-produced, exchanged with other farmers or managed collectively."
272785748,"zimbabwe","Final HOLPA_Zimbabwe_Household",3,"_2_8_4_5","5","agroecology","1_recycling","1_recycling","All energy is self-produced, exchanged with other farmers or managed collectively.","Where do you source most of your energy?","select_one 2_8_4_5","select_one","2_8_4_5","_2_8_4_5",NA,NA,"5","All energy is self-produced, exchanged with other farmers or managed collectively."
272785806,"zimbabwe","Final HOLPA_Zimbabwe_Household",4,"_2_8_4_5","5","agroecology","1_recycling","1_recycling","All energy is self-produced, exchanged with other farmers or managed collectively.","Where do you source most of your energy?","select_one 2_8_4_5","select_one","2_8_4_5","_2_8_4_5",NA,NA,"5","All energy is self-produced, exchanged with other farmers or managed collectively."
272796405,"zimbabwe","Final HOLPA_Zimbabwe_Household",5,"_2_8_4_5","5","agroecology","1_recycling","1_recycling","All energy is self-produced, exchanged with other farmers or managed collectively.","Where do you source most of your energy?","select_one 2_8_4_5","select_one","2_8_4_5","_2_8_4_5",NA,NA,"5","All energy is self-produced, exchanged with other farmers or managed collectively."
272799312,"zimbabwe","Final HOLPA_Zimbabwe_Household",6,"_2_8_4_5","5","agroecology","1_recycling","1_recycling","All energy is self-produced, exchanged with other farmers or managed collectively.","Where do you source most of your energy?","select_one 2_8_4_5","select_one","2_8_4_5","_2_8_4_5",NA,NA,"5","All energy is self-produced, exchanged with other farmers or managed collectively."
272799497,"zimbabwe","Final HOLPA_Zimbabwe_Household",7,"_2_8_4_5","5","agroecology","1_recycling","1_recycling","All energy is self-produced, exchanged with other farmers or managed collectively.","Where do you source most of your energy?","select_one 2_8_4_5","select_one","2_8_4_5","_2_8_4_5",NA,NA,"5","All energy is self-produced, exchanged with other farmers or managed collectively."
272814278,"zimbabwe","Final HOLPA_Zimbabwe_Household",8,"_2_8_4_5","5","agroecology","1_recycling","1_recycling","All energy is self-produced, exchanged with other farmers or managed collectively.","Where do you source most of your energy?","select_one 2_8_4_5","select_one","2_8_4_5","_2_8_4_5",NA,NA,"5","All energy is self-produced, exchanged with other farmers or managed collectively."
272814288,"zimbabwe","Final HOLPA_Zimbabwe_Household",9,"_2_8_4_5","5","agroecology","1_recycling","1_recycling","All energy is self-produced, exchanged with other farmers or managed collectively.","Where do you source most of your energy?","select_one 2_8_4_5","select_one","2_8_4_5","_2_8_4_5",NA,NA,"5","All energy is self-produced, exchanged with other farmers or managed collectively."
272951213,"zimbabwe","Final HOLPA_Zimbabwe_Household",10,"_2_8_4_5","2","agroecology","1_recycling","1_recycling","75% of energy is purchased from the market, the other 25% is produced on farm/within the agroecosystem or exchanged with other members of the community.","Where do you source most of your energy?","select_one 2_8_4_5","select_one","2_8_4_5","_2_8_4_5",NA,NA,"2","75% of energy is purchased from the market, the other 25% is produced on farm/within the agroecosystem or exchanged with other members of the community."
272951350,"zimbabwe","Final HOLPA_Zimbabwe_Household",11,"_2_8_4_5","5","agroecology","1_recycling","1_recycling","All energy is self-produced, exchanged with other farmers or managed collectively.","Where do you source most of your energy?","select_one 2_8_4_5","select_one","2_8_4_5","_2_8_4_5",NA,NA,"5","All energy is self-produced, exchanged with other farmers or managed collectively."
272978054,"zimbabwe","Final HOLPA_Zimbabwe_Household",12,"_2_8_4_5","5","agroecology","1_recycling","1_recycling","All energy is self-produced, exchanged with other farmers or managed collectively.","Where do you source most of your energy?","select_one 2_8_4_5","select_one","2_8_4_5","_2_8_4_5",NA,NA,"5","All energy is self-produced, exchanged with other farmers or managed collectively."
272979074,"zimbabwe","Final HOLPA_Zimbabwe_Household",13,"_2_8_4_5","5","agroecology","1_recycling","1_recycling","All energy is self-produced, exchanged with other farmers or managed collectively.","Where do you source most of your energy?","select_one 2_8_4_5","select_one","2_8_4_5","_2_8_4_5",NA,NA,"5","All energy is self-produced, exchanged with other farmers or managed collectively."
272999349,"zimbabwe","Final HOLPA_Zimbabwe_Household",14,"_2_8_4_5","5","agroecology","1_recycling","1_recycling","All energy is self-produced, exchanged with other farmers or managed collectively.","Where do you source most of your energy?","select_one 2_8_4_5","select_one","2_8_4_5","_2_8_4_5",NA,NA,"5","All energy is self-produced, exchanged with other farmers or managed collectively."
272999394,"zimbabwe","Final HOLPA_Zimbabwe_Household",15,"_2_8_4_5","5","agroecology","1_recycling","1_recycling","All energy is self-produced, exchanged with other farmers or managed collectively.","Where do you source most of your energy?","select_one 2_8_4_5","select_one","2_8_4_5","_2_8_4_5",NA,NA,"5","All energy is self-produced, exchanged with other farmers or managed collectively."
272999445,"zimbabwe","Final HOLPA_Zimbabwe_Household",16,"_2_8_4_5","5","agroecology","1_recycling","1_recycling","All energy is self-produced, exchanged with other farmers or managed collectively.","Where do you source most of your energy?","select_one 2_8_4_5","select_one","2_8_4_5","_2_8_4_5",NA,NA,"5","All energy is self-produced, exchanged with other farmers or managed collectively."
273000835,"zimbabwe","Final HOLPA_Zimbabwe_Household",17,"_2_8_4_5","5","agroecology","1_recycling","1_recycling","All energy is self-produced, exchanged with other farmers or managed collectively.","Where do you source most of your energy?","select_one 2_8_4_5","select_one","2_8_4_5","_2_8_4_5",NA,NA,"5","All energy is self-produced, exchanged with other farmers or managed collectively."
273075329,"zimbabwe","Final HOLPA_Zimbabwe_Household",18,"_2_8_4_5","5","agroecology","1_recycling","1_recycling","All energy is self-produced, exchanged with other farmers or managed collectively.","Where do you source most of your energy?","select_one 2_8_4_5","select_one","2_8_4_5","_2_8_4_5",NA,NA,"5","All energy is self-produced, exchanged with other farmers or managed collectively."
273075337,"zimbabwe","Final HOLPA_Zimbabwe_Household",19,"_2_8_4_5","5","agroecology","1_recycling","1_recycling","All energy is self-produced, exchanged with other farmers or managed collectively.","Where do you source most of your energy?","select_one 2_8_4_5","select_one","2_8_4_5","_2_8_4_5",NA,NA,"5","All energy is self-produced, exchanged with other farmers or managed collectively."
273077132,"zimbabwe","Final HOLPA_Zimbabwe_Household",20,"_2_8_4_5","5","agroecology","1_recycling","1_recycling","All energy is self-produced, exchanged with other farmers or managed collectively.","Where do you source most of your energy?","select_one 2_8_4_5","select_one","2_8_4_5","_2_8_4_5",NA,NA,"5","All energy is self-produced, exchanged with other farmers or managed collectively."
273077277,"zimbabwe","Final HOLPA_Zimbabwe_Household",21,"_2_8_4_5","5","agroecology","1_recycling","1_recycling","All energy is self-produced, exchanged with other farmers or managed collectively.","Where do you source most of your energy?","select_one 2_8_4_5","select_one","2_8_4_5","_2_8_4_5",NA,NA,"5","All energy is self-produced, exchanged with other farmers or managed collectively."
273098228,"zimbabwe","Final HOLPA_Zimbabwe_Household",22,"_2_8_4_5","5","agroecology","1_recycling","1_recycling","All energy is self-produced, exchanged with other farmers or managed collectively.","Where do you source most of your energy?","select_one 2_8_4_5","select_one","2_8_4_5","_2_8_4_5",NA,NA,"5","All energy is self-produced, exchanged with other farmers or managed collectively."
273098232,"zimbabwe","Final HOLPA_Zimbabwe_Household",23,"_2_8_4_5","5","agroecology","1_recycling","1_recycling","All energy is self-produced, exchanged with other farmers or managed collectively.","Where do you source most of your energy?","select_one 2_8_4_5","select_one","2_8_4_5","_2_8_4_5",NA,NA,"5","All energy is self-produced, exchanged with other farmers or managed collectively."
273128598,"zimbabwe","Final HOLPA_Zimbabwe_Household",24,"_2_8_4_5","4","agroecology","1_recycling","1_recycling","25% of energy is purchased from the market, the other 75% is self-produced or exchanged.","Where do you source most of your energy?","select_one 2_8_4_5","select_one","2_8_4_5","_2_8_4_5",NA,NA,"4","25% of energy is purchased from the market, the other 75% is self-produced or exchanged."
273129861,"zimbabwe","Final HOLPA_Zimbabwe_Household",25,"_2_8_4_5","3","agroecology","1_recycling","1_recycling","50% of energy is purchased from the market, the other 50% is produced on farm/within the agroecosystem or exchanged with other members of the community.","Where do you source most of your energy?","select_one 2_8_4_5","select_one","2_8_4_5","_2_8_4_5",NA,NA,"3","50% of energy is purchased from the market, the other 50% is produced on farm/within the agroecosystem or exchanged with other members of the community."
273145192,"zimbabwe","Final HOLPA_Zimbabwe_Household",26,"_2_8_4_5","4","agroecology","1_recycling","1_recycling","25% of energy is purchased from the market, the other 75% is self-produced or exchanged.","Where do you source most of your energy?","select_one 2_8_4_5","select_one","2_8_4_5","_2_8_4_5",NA,NA,"4","25% of energy is purchased from the market, the other 75% is self-produced or exchanged."
273308473,"zimbabwe","Final HOLPA_Zimbabwe_Household",27,"_2_8_4_5","5","agroecology","1_recycling","1_recycling","All energy is self-produced, exchanged with other farmers or managed collectively.","Where do you source most of your energy?","select_one 2_8_4_5","select_one","2_8_4_5","_2_8_4_5",NA,NA,"5","All energy is self-produced, exchanged with other farmers or managed collectively."
273309012,"zimbabwe","Final HOLPA_Zimbabwe_Household",28,"_2_8_4_5","5","agroecology","1_recycling","1_recycling","All energy is self-produced, exchanged with other farmers or managed collectively.","Where do you source most of your energy?","select_one 2_8_4_5","select_one","2_8_4_5","_2_8_4_5",NA,NA,"5","All energy is self-produced, exchanged with other farmers or managed collectively."
273344326,"zimbabwe","Final HOLPA_Zimbabwe_Household",29,"_2_8_4_5","5","agroecology","1_recycling","1_recycling","All energy is self-produced, exchanged with other farmers or managed collectively.","Where do you source most of your energy?","select_one 2_8_4_5","select_one","2_8_4_5","_2_8_4_5",NA,NA,"5","All energy is self-produced, exchanged with other farmers or managed collectively."
273368670,"zimbabwe","Final HOLPA_Zimbabwe_Household",30,"_2_8_4_5","5","agroecology","1_recycling","1_recycling","All energy is self-produced, exchanged with other farmers or managed collectively.","Where do you source most of your energy?","select_one 2_8_4_5","select_one","2_8_4_5","_2_8_4_5",NA,NA,"5","All energy is self-produced, exchanged with other farmers or managed collectively."
273368690,"zimbabwe","Final HOLPA_Zimbabwe_Household",31,"_2_8_4_5","5","agroecology","1_recycling","1_recycling","All energy is self-produced, exchanged with other farmers or managed collectively.","Where do you source most of your energy?","select_one 2_8_4_5","select_one","2_8_4_5","_2_8_4_5",NA,NA,"5","All energy is self-produced, exchanged with other farmers or managed collectively."
273386759,"zimbabwe","Final HOLPA_Zimbabwe_Household",32,"_2_8_4_5","5","agroecology","1_recycling","1_recycling","All energy is self-produced, exchanged with other farmers or managed collectively.","Where do you source most of your energy?","select_one 2_8_4_5","select_one","2_8_4_5","_2_8_4_5",NA,NA,"5","All energy is self-produced, exchanged with other farmers or managed collectively."
273386767,"zimbabwe","Final HOLPA_Zimbabwe_Household",33,"_2_8_4_5","5","agroecology","1_recycling","1_recycling","All energy is self-produced, exchanged with other farmers or managed collectively.","Where do you source most of your energy?","select_one 2_8_4_5","select_one","2_8_4_5","_2_8_4_5",NA,NA,"5","All energy is self-produced, exchanged with other farmers or managed collectively."
273386779,"zimbabwe","Final HOLPA_Zimbabwe_Household",34,"_2_8_4_5","5","agroecology","1_recycling","1_recycling","All energy is self-produced, exchanged with other farmers or managed collectively.","Where do you source most of your energy?","select_one 2_8_4_5","select_one","2_8_4_5","_2_8_4_5",NA,NA,"5","All energy is self-produced, exchanged with other farmers or managed collectively."
273387865,"zimbabwe","Final HOLPA_Zimbabwe_Household",35,"_2_8_4_5","5","agroecology","1_recycling","1_recycling","All energy is self-produced, exchanged with other farmers or managed collectively.","Where do you source most of your energy?","select_one 2_8_4_5","select_one","2_8_4_5","_2_8_4_5",NA,NA,"5","All energy is self-produced, exchanged with other farmers or managed collectively."
273395819,"zimbabwe","Final HOLPA_Zimbabwe_Household",36,"_2_8_4_5","5","agroecology","1_recycling","1_recycling","All energy is self-produced, exchanged with other farmers or managed collectively.","Where do you source most of your energy?","select_one 2_8_4_5","select_one","2_8_4_5","_2_8_4_5",NA,NA,"5","All energy is self-produced, exchanged with other farmers or managed collectively."
273395825,"zimbabwe","Final HOLPA_Zimbabwe_Household",37,"_2_8_4_5","5","agroecology","1_recycling","1_recycling","All energy is self-produced, exchanged with other farmers or managed collectively.","Where do you source most of your energy?","select_one 2_8_4_5","select_one","2_8_4_5","_2_8_4_5",NA,NA,"5","All energy is self-produced, exchanged with other farmers or managed collectively."
273437730,"zimbabwe","Final HOLPA_Zimbabwe_Household",38,"_2_8_4_5","4","agroecology","1_recycling","1_recycling","25% of energy is purchased from the market, the other 75% is self-produced or exchanged.","Where do you source most of your energy?","select_one 2_8_4_5","select_one","2_8_4_5","_2_8_4_5",NA,NA,"4","25% of energy is purchased from the market, the other 75% is self-produced or exchanged."
273438050,"zimbabwe","Final HOLPA_Zimbabwe_Household",39,"_2_8_4_5","5","agroecology","1_recycling","1_recycling","All energy is self-produced, exchanged with other farmers or managed collectively.","Where do you source most of your energy?","select_one 2_8_4_5","select_one","2_8_4_5","_2_8_4_5",NA,NA,"5","All energy is self-produced, exchanged with other farmers or managed collectively."
273554599,"zimbabwe","Final HOLPA_Zimbabwe_Household",40,"_2_8_4_5","5","agroecology","1_recycling","1_recycling","All energy is self-produced, exchanged with other farmers or managed collectively.","Where do you source most of your energy?","select_one 2_8_4_5","select_one","2_8_4_5","_2_8_4_5",NA,NA,"5","All energy is self-produced, exchanged with other farmers or managed collectively."
273581559,"zimbabwe","Final HOLPA_Zimbabwe_Household",41,"_2_8_4_5","5","agroecology","1_recycling","1_recycling","All energy is self-produced, exchanged with other farmers or managed collectively.","Where do you source most of your energy?","select_one 2_8_4_5","select_one","2_8_4_5","_2_8_4_5",NA,NA,"5","All energy is self-produced, exchanged with other farmers or managed collectively."
273581588,"zimbabwe","Final HOLPA_Zimbabwe_Household",42,"_2_8_4_5","5","agroecology","1_recycling","1_recycling","All energy is self-produced, exchanged with other farmers or managed collectively.","Where do you source most of your energy?","select_one 2_8_4_5","select_one","2_8_4_5","_2_8_4_5",NA,NA,"5","All energy is self-produced, exchanged with other farmers or managed collectively."
273676579,"zimbabwe","Final HOLPA_Zimbabwe_Household",43,"_2_8_4_5","5","agroecology","1_recycling","1_recycling","All energy is self-produced, exchanged with other farmers or managed collectively.","Where do you source most of your energy?","select_one 2_8_4_5","select_one","2_8_4_5","_2_8_4_5",NA,NA,"5","All energy is self-produced, exchanged with other farmers or managed collectively."
273676624,"zimbabwe","Final HOLPA_Zimbabwe_Household",44,"_2_8_4_5","4","agroecology","1_recycling","1_recycling","25% of energy is purchased from the market, the other 75% is self-produced or exchanged.","Where do you source most of your energy?","select_one 2_8_4_5","select_one","2_8_4_5","_2_8_4_5",NA,NA,"4","25% of energy is purchased from the market, the other 75% is self-produced or exchanged."
273676899,"zimbabwe","Final HOLPA_Zimbabwe_Household",45,"_2_8_4_5","5","agroecology","1_recycling","1_recycling","All energy is self-produced, exchanged with other farmers or managed collectively.","Where do you source most of your energy?","select_one 2_8_4_5","select_one","2_8_4_5","_2_8_4_5",NA,NA,"5","All energy is self-produced, exchanged with other farmers or managed collectively."
273677838,"zimbabwe","Final HOLPA_Zimbabwe_Household",46,"_2_8_4_5","5","agroecology","1_recycling","1_recycling","All energy is self-produced, exchanged with other farmers or managed collectively.","Where do you source most of your energy?","select_one 2_8_4_5","select_one","2_8_4_5","_2_8_4_5",NA,NA,"5","All energy is self-produced, exchanged with other farmers or managed collectively."
273694086,"zimbabwe","Final HOLPA_Zimbabwe_Household",47,"_2_8_4_5","5","agroecology","1_recycling","1_recycling","All energy is self-produced, exchanged with other farmers or managed collectively.","Where do you source most of your energy?","select_one 2_8_4_5","select_one","2_8_4_5","_2_8_4_5",NA,NA,"5","All energy is self-produced, exchanged with other farmers or managed collectively."
273694095,"zimbabwe","Final HOLPA_Zimbabwe_Household",48,"_2_8_4_5","5","agroecology","1_recycling","1_recycling","All energy is self-produced, exchanged with other farmers or managed collectively.","Where do you source most of your energy?","select_one 2_8_4_5","select_one","2_8_4_5","_2_8_4_5",NA,NA,"5","All energy is self-produced, exchanged with other farmers or managed collectively."
273701712,"zimbabwe","Final HOLPA_Zimbabwe_Household",49,"_2_8_4_5","5","agroecology","1_recycling","1_recycling","All energy is self-produced, exchanged with other farmers or managed collectively.","Where do you source most of your energy?","select_one 2_8_4_5","select_one","2_8_4_5","_2_8_4_5",NA,NA,"5","All energy is self-produced, exchanged with other farmers or managed collectively."
273701713,"zimbabwe","Final HOLPA_Zimbabwe_Household",50,"_2_8_4_5","5","agroecology","1_recycling","1_recycling","All energy is self-produced, exchanged with other farmers or managed collectively.","Where do you source most of your energy?","select_one 2_8_4_5","select_one","2_8_4_5","_2_8_4_5",NA,NA,"5","All energy is self-produced, exchanged with other farmers or managed collectively."
273732786,"zimbabwe","Final HOLPA_Zimbabwe_Household",51,"_2_8_4_5","5","agroecology","1_recycling","1_recycling","All energy is self-produced, exchanged with other farmers or managed collectively.","Where do you source most of your energy?","select_one 2_8_4_5","select_one","2_8_4_5","_2_8_4_5",NA,NA,"5","All energy is self-produced, exchanged with other farmers or managed collectively."
273732999,"zimbabwe","Final HOLPA_Zimbabwe_Household",52,"_2_8_4_5","3","agroecology","1_recycling","1_recycling","50% of energy is purchased from the market, the other 50% is produced on farm/within the agroecosystem or exchanged with other members of the community.","Where do you source most of your energy?","select_one 2_8_4_5","select_one","2_8_4_5","_2_8_4_5",NA,NA,"3","50% of energy is purchased from the market, the other 50% is produced on farm/within the agroecosystem or exchanged with other members of the community."
273781271,"zimbabwe","Final HOLPA_Zimbabwe_Household",53,"_2_8_4_5","4","agroecology","1_recycling","1_recycling","25% of energy is purchased from the market, the other 75% is self-produced or exchanged.","Where do you source most of your energy?","select_one 2_8_4_5","select_one","2_8_4_5","_2_8_4_5",NA,NA,"4","25% of energy is purchased from the market, the other 75% is self-produced or exchanged."
273782166,"zimbabwe","Final HOLPA_Zimbabwe_Household",54,"_2_8_4_5","4","agroecology","1_recycling","1_recycling","25% of energy is purchased from the market, the other 75% is self-produced or exchanged.","Where do you source most of your energy?","select_one 2_8_4_5","select_one","2_8_4_5","_2_8_4_5",NA,NA,"4","25% of energy is purchased from the market, the other 75% is self-produced or exchanged."
273785016,"zimbabwe","Final HOLPA_Zimbabwe_Household",55,"_2_8_4_5","5","agroecology","1_recycling","1_recycling","All energy is self-produced, exchanged with other farmers or managed collectively.","Where do you source most of your energy?","select_one 2_8_4_5","select_one","2_8_4_5","_2_8_4_5",NA,NA,"5","All energy is self-produced, exchanged with other farmers or managed collectively."
273785039,"zimbabwe","Final HOLPA_Zimbabwe_Household",56,"_2_8_4_5","5","agroecology","1_recycling","1_recycling","All energy is self-produced, exchanged with other farmers or managed collectively.","Where do you source most of your energy?","select_one 2_8_4_5","select_one","2_8_4_5","_2_8_4_5",NA,NA,"5","All energy is self-produced, exchanged with other farmers or managed collectively."
273785070,"zimbabwe","Final HOLPA_Zimbabwe_Household",57,"_2_8_4_5","5","agroecology","1_recycling","1_recycling","All energy is self-produced, exchanged with other farmers or managed collectively.","Where do you source most of your energy?","select_one 2_8_4_5","select_one","2_8_4_5","_2_8_4_5",NA,NA,"5","All energy is self-produced, exchanged with other farmers or managed collectively."
273785077,"zimbabwe","Final HOLPA_Zimbabwe_Household",58,"_2_8_4_5","5","agroecology","1_recycling","1_recycling","All energy is self-produced, exchanged with other farmers or managed collectively.","Where do you source most of your energy?","select_one 2_8_4_5","select_one","2_8_4_5","_2_8_4_5",NA,NA,"5","All energy is self-produced, exchanged with other farmers or managed collectively."
273785094,"zimbabwe","Final HOLPA_Zimbabwe_Household",59,"_2_8_4_5","5","agroecology","1_recycling","1_recycling","All energy is self-produced, exchanged with other farmers or managed collectively.","Where do you source most of your energy?","select_one 2_8_4_5","select_one","2_8_4_5","_2_8_4_5",NA,NA,"5","All energy is self-produced, exchanged with other farmers or managed collectively."
273785120,"zimbabwe","Final HOLPA_Zimbabwe_Household",60,"_2_8_4_5","5","agroecology","1_recycling","1_recycling","All energy is self-produced, exchanged with other farmers or managed collectively.","Where do you source most of your energy?","select_one 2_8_4_5","select_one","2_8_4_5","_2_8_4_5",NA,NA,"5","All energy is self-produced, exchanged with other farmers or managed collectively."
273785134,"zimbabwe","Final HOLPA_Zimbabwe_Household",61,"_2_8_4_5","5","agroecology","1_recycling","1_recycling","All energy is self-produced, exchanged with other farmers or managed collectively.","Where do you source most of your energy?","select_one 2_8_4_5","select_one","2_8_4_5","_2_8_4_5",NA,NA,"5","All energy is self-produced, exchanged with other farmers or managed collectively."
273954914,"zimbabwe","Final HOLPA_Zimbabwe_Household",62,"_2_8_4_5","5","agroecology","1_recycling","1_recycling","All energy is self-produced, exchanged with other farmers or managed collectively.","Where do you source most of your energy?","select_one 2_8_4_5","select_one","2_8_4_5","_2_8_4_5",NA,NA,"5","All energy is self-produced, exchanged with other farmers or managed collectively."
273955054,"zimbabwe","Final HOLPA_Zimbabwe_Household",63,"_2_8_4_5","5","agroecology","1_recycling","1_recycling","All energy is self-produced, exchanged with other farmers or managed collectively.","Where do you source most of your energy?","select_one 2_8_4_5","select_one","2_8_4_5","_2_8_4_5",NA,NA,"5","All energy is self-produced, exchanged with other farmers or managed collectively."
273955062,"zimbabwe","Final HOLPA_Zimbabwe_Household",64,"_2_8_4_5","5","agroecology","1_recycling","1_recycling","All energy is self-produced, exchanged with other farmers or managed collectively.","Where do you source most of your energy?","select_one 2_8_4_5","select_one","2_8_4_5","_2_8_4_5",NA,NA,"5","All energy is self-produced, exchanged with other farmers or managed collectively."
273955449,"zimbabwe","Final HOLPA_Zimbabwe_Household",65,"_2_8_4_5","5","agroecology","1_recycling","1_recycling","All energy is self-produced, exchanged with other farmers or managed collectively.","Where do you source most of your energy?","select_one 2_8_4_5","select_one","2_8_4_5","_2_8_4_5",NA,NA,"5","All energy is self-produced, exchanged with other farmers or managed collectively."
273955485,"zimbabwe","Final HOLPA_Zimbabwe_Household",66,"_2_8_4_5","5","agroecology","1_recycling","1_recycling","All energy is self-produced, exchanged with other farmers or managed collectively.","Where do you source most of your energy?","select_one 2_8_4_5","select_one","2_8_4_5","_2_8_4_5",NA,NA,"5","All energy is self-produced, exchanged with other farmers or managed collectively."
273955679,"zimbabwe","Final HOLPA_Zimbabwe_Household",67,"_2_8_4_5","1","agroecology","1_recycling","1_recycling","All energy is purchased from the market.","Where do you source most of your energy?","select_one 2_8_4_5","select_one","2_8_4_5","_2_8_4_5",NA,NA,"1","All energy is purchased from the market."
273955747,"zimbabwe","Final HOLPA_Zimbabwe_Household",68,"_2_8_4_5","5","agroecology","1_recycling","1_recycling","All energy is self-produced, exchanged with other farmers or managed collectively.","Where do you source most of your energy?","select_one 2_8_4_5","select_one","2_8_4_5","_2_8_4_5",NA,NA,"5","All energy is self-produced, exchanged with other farmers or managed collectively."
273957288,"zimbabwe","Final HOLPA_Zimbabwe_Household",69,"_2_8_4_5","5","agroecology","1_recycling","1_recycling","All energy is self-produced, exchanged with other farmers or managed collectively.","Where do you source most of your energy?","select_one 2_8_4_5","select_one","2_8_4_5","_2_8_4_5",NA,NA,"5","All energy is self-produced, exchanged with other farmers or managed collectively."
273957290,"zimbabwe","Final HOLPA_Zimbabwe_Household",70,"_2_8_4_5","5","agroecology","1_recycling","1_recycling","All energy is self-produced, exchanged with other farmers or managed collectively.","Where do you source most of your energy?","select_one 2_8_4_5","select_one","2_8_4_5","_2_8_4_5",NA,NA,"5","All energy is self-produced, exchanged with other farmers or managed collectively."
273957322,"zimbabwe","Final HOLPA_Zimbabwe_Household",71,"_2_8_4_5","5","agroecology","1_recycling","1_recycling","All energy is self-produced, exchanged with other farmers or managed collectively.","Where do you source most of your energy?","select_one 2_8_4_5","select_one","2_8_4_5","_2_8_4_5",NA,NA,"5","All energy is self-produced, exchanged with other farmers or managed collectively."
273962095,"zimbabwe","Final HOLPA_Zimbabwe_Household",72,"_2_8_4_5","5","agroecology","1_recycling","1_recycling","All energy is self-produced, exchanged with other farmers or managed collectively.","Where do you source most of your energy?","select_one 2_8_4_5","select_one","2_8_4_5","_2_8_4_5",NA,NA,"5","All energy is self-produced, exchanged with other farmers or managed collectively."
273962216,"zimbabwe","Final HOLPA_Zimbabwe_Household",73,"_2_8_4_5","5","agroecology","1_recycling","1_recycling","All energy is self-produced, exchanged with other farmers or managed collectively.","Where do you source most of your energy?","select_one 2_8_4_5","select_one","2_8_4_5","_2_8_4_5",NA,NA,"5","All energy is self-produced, exchanged with other farmers or managed collectively."
